id,organization_id,type,species,breed_primary,breed_secondary,is_mixed,color_primary,color_secondary,color_tertiary,age,gender,size,coat,name,status,spayed_neutered,house_trained,declawed,special_needs,shots_current,children_friendly,dogs_friendly,cats_friendly,email,phone,city,state,postcode,county,country,published_at,distance
73923564,TX2779,Dog,Dog,Chihuahua,,True,,,,Baby,Male,Small,Short,"Allan, Allie, Alea, Alexi, Alisa!!!",adoptable,False,False,,False,True,,,,adopt@adogswayhomear.org,(940) 302-0122,Sanger,TX,76266,48121,US,2024-11-11T17:19:01+0000,194.0894
73923565,OK39,Dog,Dog,Cattle Dog,,False,White / Cream,Black,,Baby,Female,Small,,Minnie,adoptable,True,False,,False,True,,,,shelter@hspets.org,405-377-1701,Stillwater,OK,74074,40119,US,2024-11-11T17:18:46+0000,358.2124
73923527,TX26,Dog,Dog,Pit Bull Terrier,Mixed Breed,True,,,,Adult,Female,Large,,57251655,adoptable,False,False,,False,False,,,,fwaccadopt@fortworthtexas.gov,(817) 392-1234,Fort Worth,TX,76119,48439,US,2024-11-11T17:18:33+0000,153.6664
73923524,TX26,Dog,Dog,Pit Bull Terrier,Mixed Breed,True,,,,Adult,Male,Small,,57251660,adoptable,False,False,,False,False,,,,fwaccadopt@fortworthtexas.gov,(817) 392-1234,Fort Worth,TX,76119,48439,US,2024-11-11T17:18:32+0000,153.6664
73923526,TX26,Dog,Dog,Pit Bull Terrier,Mixed Breed,True,,,,Young,Female,Large,,57251508,adoptable,False,False,,False,False,,,,fwaccadopt@fortworthtexas.gov,(817) 392-1234,Fort Worth,TX,76119,48439,US,2024-11-11T17:18:32+0000,153.6664
73923525,TX26,Dog,Dog,Pit Bull Terrier,Mixed Breed,True,,,,Adult,Male,Large,,57251668,adoptable,False,False,,False,False,,,,fwaccadopt@fortworthtexas.gov,(817) 392-1234,Fort Worth,TX,76119,48439,US,2024-11-11T17:18:32+0000,153.6664
73923523,TX26,Dog,Dog,Pit Bull Terrier,Mixed Breed,True,,,,Adult,Male,Small,,57251665,adoptable,False,False,,False,False,,,,fwaccadopt@fortworthtexas.gov,(817) 392-1234,Fort Worth,TX,76119,48439,US,2024-11-11T17:18:31+0000,153.6664
73923437,NY1298,Dog,Dog,Wheaten Terrier,,True,,,,Baby,Female,Medium,,Ray (Park Litter),adoptable,False,True,,False,True,True,True,,info@snarrnortheast.org,,conroe,TX,77304,48339,US,2024-11-11T17:17:57+0000,230.9485
73923490,TX1633,Cat,Cat,Domestic Medium Hair,,False,Black,,,Baby,Male,Small,,Paprika,adoptable,False,False,False,False,True,,,,adopt@sanantoniopetsalive.org,,San Antonio,TX,78227,48029,US,2024-11-11T17:17:25+0000,132.7737
73923493,TX1633,Cat,Cat,Domestic Medium Hair,,False,Black,,,Young,Female,Medium,,CardaMom,adoptable,False,False,False,False,True,,,,adopt@sanantoniopetsalive.org,,San Antonio,TX,78227,48029,US,2024-11-11T17:17:25+0000,132.7737
73923492,TX1633,Dog,Dog,Labrador Retriever,,False,Black,,,Baby,Male,Small,,Egg,adoptable,False,False,,False,True,,,,adopt@sanantoniopetsalive.org,,San Antonio,TX,78227,48029,US,2024-11-11T17:17:25+0000,132.7737
73923491,TX1633,Cat,Cat,Domestic Medium Hair,,False,Black,,,Baby,Male,Small,,Thyme,adoptable,False,False,False,False,True,,,,adopt@sanantoniopetsalive.org,,San Antonio,TX,78227,48029,US,2024-11-11T17:17:25+0000,132.7737
73923487,TX1633,Dog,Dog,Labrador Retriever,,False,Brown / Chocolate,,,Baby,Female,Small,,Bologna,adoptable,False,False,,False,True,,,,adopt@sanantoniopetsalive.org,,San Antonio,TX,78227,48029,US,2024-11-11T17:17:24+0000,132.7737
73923485,TX1633,Cat,Cat,Domestic Short Hair,,False,Gray / Blue / Silver,,,Baby,Male,Small,,Lemisch,adoptable,False,False,False,False,True,,,,adopt@sanantoniopetsalive.org,,San Antonio,TX,78227,48029,US,2024-11-11T17:17:24+0000,132.7737
73923486,TX1633,Cat,Cat,Domestic Medium Hair,,False,Black,,,Baby,Male,Small,,Basil,adoptable,False,False,False,False,True,,,,adopt@sanantoniopetsalive.org,,San Antonio,TX,78227,48029,US,2024-11-11T17:17:24+0000,132.7737
73923484,TX1633,Dog,Dog,Boxer,,True,Black,Brown / Chocolate,,Baby,Male,Small,,Pork Chop,adoptable,False,False,,False,True,,,,adopt@sanantoniopetsalive.org,,San Antonio,TX,78227,48029,US,2024-11-11T17:17:24+0000,132.7737
73923488,TX1633,Dog,Dog,Spitz,,True,White / Cream,Brown / Chocolate,,Baby,Male,Small,,Edward,adoptable,True,False,,False,True,,,,adopt@sanantoniopetsalive.org,,San Antonio,TX,78227,48029,US,2024-11-11T17:17:24+0000,132.7737
73923489,TX1633,Cat,Cat,Domestic Short Hair,,False,Gray / Blue / Silver,,,Baby,Male,Small,,Nessie,adoptable,False,False,False,False,True,,,,adopt@sanantoniopetsalive.org,,San Antonio,TX,78227,48029,US,2024-11-11T17:17:24+0000,132.7737
73923458,TX106,Dog,Dog,Mixed Breed,,False,,,,Baby,Female,Small,,Manny,adoptable,True,False,,False,False,,,,ok@operationkindness.org,(972) 418-PAWS (7297),Carrollton,TX,75006,48113,US,2024-11-11T17:16:36+0000,183.9817
73923454,TX106,Dog,Dog,Mixed Breed,,False,,,,Baby,Male,Small,,David Bowie,adoptable,True,False,,False,False,,,,ok@operationkindness.org,(972) 418-PAWS (7297),Carrollton,TX,75006,48113,US,2024-11-11T17:16:36+0000,183.9817
73923455,TX106,Cat,Cat,Bengal,,False,,,,Adult,Male,Small,,Huck,adoptable,True,False,False,False,False,,,,ok@operationkindness.org,(972) 418-PAWS (7297),Carrollton,TX,75006,48113,US,2024-11-11T17:16:36+0000,183.9817
73923456,TX106,Dog,Dog,Mixed Breed,,False,,,,Adult,Male,Small,,Thanos,adoptable,True,False,,False,False,,,,ok@operationkindness.org,(972) 418-PAWS (7297),Carrollton,TX,75006,48113,US,2024-11-11T17:16:36+0000,183.9817
73923459,TX106,Cat,Cat,Domestic Short Hair,,False,,,,Adult,Male,Small,,Dreamcast,adoptable,True,False,False,False,False,,,,ok@operationkindness.org,(972) 418-PAWS (7297),Carrollton,TX,75006,48113,US,2024-11-11T17:16:36+0000,183.9817
73923457,TX106,Cat,Cat,Domestic Short Hair,,False,,,,Adult,Male,Small,,Finnster,adoptable,True,False,False,False,False,,,,ok@operationkindness.org,(972) 418-PAWS (7297),Carrollton,TX,75006,48113,US,2024-11-11T17:16:36+0000,183.9817
73923453,TX106,Dog,Dog,Mixed Breed,,False,,,,Adult,Male,Medium,,Teddy,adoptable,True,False,,False,False,,,False,ok@operationkindness.org,(972) 418-PAWS (7297),Carrollton,TX,75006,48113,US,2024-11-11T17:16:36+0000,183.9817
73923375,OK107,Cat,Cat,Domestic Short Hair,,False,Tabby (Brown / Chocolate),Gray & White,,Baby,Male,Medium,Short,Wolverine,adoptable,True,True,False,False,True,True,True,True,info@safehavenanimalrescue.org,(405) 463-1556,Warr Acres,OK,73122,40109,US,2024-11-11T17:15:11+0000,309.4527
73923329,TX2333,Dog,Dog,German Shepherd Dog,,True,"Tricolor (Brown, Black, & White)",,,Adult,Female,Medium,,Hardie Girl,adoptable,False,False,,False,False,,,,president@sauverdeschiens.org,,Sealy,TX,77474,48015,US,2024-11-11T17:11:38+0000,210.2015
73923300,OK107,Cat,Cat,Domestic Short Hair,,False,Black & White / Tuxedo,,,Baby,Male,Medium,Short,Willy,adoptable,True,True,False,True,True,True,,True,info@safehavenanimalrescue.org,(405) 463-1556,Warr Acres,OK,73122,40109,US,2024-11-11T17:10:31+0000,309.4527
73923248,TX480,Dog,Dog,Border Collie,,True,,,,Senior,Female,Medium,,Pepper,adoptable,False,False,,False,False,,,False,aco@cityofsherman.com,(903) 892-7255,Sherman,TX,75090,48181,US,2024-11-11T17:10:06+0000,225.9133
73923303,KS64,Dog,Dog,Mixed Breed,,True,Black,Brown / Chocolate,,Baby,Female,Large,,Taffyta Muttonfudge,adoptable,True,False,,False,True,,,,info@kshumane.org,(316) 524-9196,Wichita,KS,67219,20173,US,2024-11-11T17:09:44+0000,462.0034
73923266,OK107,Cat,Cat,Domestic Short Hair,,False,Tabby (Brown / Chocolate),,,Baby,Female,Medium,Short,Tinker,adoptable,True,True,False,False,True,True,True,True,info@safehavenanimalrescue.org,(405) 463-1556,Warr Acres,OK,73122,40109,US,2024-11-11T17:08:28+0000,309.4527
73923267,TX2759,Dog,Dog,German Shepherd Dog,,False,,,,Adult,Male,Medium,Medium,Tucker,adoptable,True,True,,False,True,,True,,operationbarkingsquirrel2@gmail.com,,Lakeway,TX,78734,48453,US,2024-11-11T17:08:04+0000,98.4898
73923144,TX2779,Dog,Dog,Chihuahua,,True,,,,Baby,Male,Small,Short,"Allan, Allie, Alea, Alexi, Alisa!!!",adoptable,False,False,,False,True,True,True,,adopt@adogswayhomear.org,(940) 302-0122,Mathis,TX,78368,48409,US,2024-11-11T17:07:20+0000,234.1766
73923229,TX480,Dog,Dog,Catahoula Leopard Dog,,True,,,,Young,Female,Medium,,Hula,adoptable,False,False,,False,False,,,,aco@cityofsherman.com,(903) 892-7255,Sherman,TX,75090,48181,US,2024-11-11T17:04:59+0000,225.9133
73923234,OK107,Cat,Cat,Domestic Short Hair,,False,Tabby (Brown / Chocolate),Gray & White,,Baby,Male,Medium,Short,Thor,adoptable,True,True,False,False,True,True,True,True,info@safehavenanimalrescue.org,(405) 463-1556,Warr Acres,OK,73122,40109,US,2024-11-11T17:04:16+0000,309.4527
73923220,TX264,Cat,Cat,Domestic Short Hair,,False,Blue Point,,,Young,Male,Medium,Short,Rocky,adoptable,True,True,False,False,True,,,True,hshcpaws@gmail.com,(903) 938-7297,Marshall,TX,75670,48203,US,2024-11-11T17:03:09+0000,300.0492
73923214,TX480,Dog,Dog,Great Pyrenees,,True,,,,Young,Female,Medium,,Velma,adoptable,False,False,,False,False,,,,aco@cityofsherman.com,(903) 892-7255,Sherman,TX,75090,48181,US,2024-11-11T17:02:44+0000,225.9133
73923207,OK107,Cat,Cat,Domestic Short Hair,,False,Orange & White,,,Baby,Female,Medium,Short,Susy,adoptable,True,True,False,False,True,True,True,True,info@safehavenanimalrescue.org,(405) 463-1556,Warr Acres,OK,73122,40109,US,2024-11-11T17:01:33+0000,309.4527
73923203,TX264,Cat,Cat,Domestic Short Hair,,False,White,Gray & White,,Young,Female,Medium,Short,Frosty,adoptable,True,True,False,False,True,,,True,hshcpaws@gmail.com,(903) 938-7297,Marshall,TX,75670,48203,US,2024-11-11T17:01:29+0000,300.0492
73923190,TX480,Dog,Dog,Shepherd,,True,,,,Adult,Female,Medium,,Raven,adoptable,False,False,,False,False,,,,aco@cityofsherman.com,(903) 892-7255,Sherman,TX,75090,48181,US,2024-11-11T17:00:54+0000,225.9133
73923171,NY1298,Dog,Dog,Wheaten Terrier,,True,,,,Baby,Male,Medium,,Han Solo (Park Litter),adoptable,False,True,,False,True,True,True,,info@snarrnortheast.org,,conroe,TX,77304,48339,US,2024-11-11T16:59:00+0000,230.9485
73923165,TX480,Dog,Dog,Labrador Retriever,,True,Black,White / Cream,,Baby,Female,Medium,,Tina,adoptable,False,False,,False,False,,,,aco@cityofsherman.com,(903) 892-7255,Sherman,TX,75090,48181,US,2024-11-11T16:58:36+0000,225.9133
73923177,TX2621,Dog,Dog,Australian Kelpie,,True,Black,Brown / Chocolate,"Tricolor (Brown, Black, & White)",Young,Female,Medium,Short,Zila,adoptable,True,True,,False,True,True,False,,friendsofdogsatgcac@gmail.com,,San Marcos ,TX,78666,48209,US,2024-11-11T16:58:14+0000,120.3453
73922892,OK107,Cat,Cat,Domestic Short Hair,,False,Tabby (Brown / Chocolate),,,Baby,Male,Medium,Short,Stevie,adoptable,True,True,False,False,True,True,True,True,info@safehavenanimalrescue.org,(405) 463-1556,Warr Acres,OK,73122,40109,US,2024-11-11T16:58:09+0000,309.4527
73923181,KS64,Cat,Cat,Domestic Short Hair,,True,Black,,,Baby,Female,Medium,,Love Seat,adoptable,True,False,False,False,True,,,,info@kshumane.org,(316) 524-9196,Wichita,KS,67219,20173,US,2024-11-11T16:58:03+0000,462.0034
73923173,TX1882,Dog,Dog,Collie,,False,,,,Adult,Female,Large,,Pearl,adoptable,True,True,,False,True,True,True,True,freedomcollierescue@yahoo.com,936-442-1345  ,Sugar Land,TX,77479,48157,US,2024-11-11T16:57:47+0000,244.3375
73923172,TX1882,Dog,Dog,Collie,,False,"Tricolor (Brown, Black, & White)",,,Young,Female,Large,,Bristol,adoptable,True,True,,True,True,True,True,True,freedomcollierescue@yahoo.com,936-442-1345  ,Sugar Land,TX,77479,48157,US,2024-11-11T16:57:47+0000,244.3375
73923149,TX480,Dog,Dog,Pit Bull Terrier,,True,,,,Adult,Male,Medium,,Silas,adoptable,False,False,,False,False,,,,aco@cityofsherman.com,(903) 892-7255,Sherman,TX,75090,48181,US,2024-11-11T16:56:41+0000,225.9133
73923154,TX2621,Dog,Dog,Australian Kelpie,,True,Black,Brown / Chocolate,"Tricolor (Brown, Black, & White)",Young,Female,Medium,Short,Zila,adoptable,True,True,,False,True,True,False,,friendsofdogsatgcac@gmail.com,,Seguin,TX,78155,48187,US,2024-11-11T16:55:59+0000,139.1751
73923155,AR51,Cat,Cat,Siamese,,False,,,,Adult,Male,Small,,Bo,adoptable,True,False,False,False,True,,,,inquiry@warmhearts.org,,Little Rock,AR,72210,05119,US,2024-11-11T16:55:54+0000,461.3493
73923147,TX2621,Dog,Dog,Australian Kelpie,,True,Black,Brown / Chocolate,"Tricolor (Brown, Black, & White)",Young,Female,Medium,Short,Zila,adoptable,True,True,,False,True,True,True,,friendsofdogsatgcac@gmail.com,,New Braunfels,TX,78130,48187,US,2024-11-11T16:55:25+0000,126.129
73923140,TX480,Dog,Dog,Pit Bull Terrier,,True,,,,Adult,Male,Medium,,Chopper,adoptable,False,False,,False,False,,,,aco@cityofsherman.com,(903) 892-7255,Sherman,TX,75090,48181,US,2024-11-11T16:55:07+0000,225.9133
73923124,NY1298,Dog,Dog,Wheaten Terrier,,True,,,,Baby,Male,Medium,,Ben (Park Litter),adoptable,False,True,,False,True,True,True,,info@snarrnortheast.org,,conroe,TX,77304,48339,US,2024-11-11T16:54:09+0000,230.9485
73923125,TX480,Dog,Dog,Bulldog,,True,,,,Young,Male,Medium,,Boyd,adoptable,False,False,,False,False,,,,aco@cityofsherman.com,(903) 892-7255,Sherman,TX,75090,48181,US,2024-11-11T16:53:28+0000,225.9133
73923108,TX480,Dog,Dog,Bulldog,,True,,,,Young,Male,Medium,,Theodore,adoptable,False,False,,False,False,,,,aco@cityofsherman.com,(903) 892-7255,Sherman,TX,75090,48181,US,2024-11-11T16:51:49+0000,225.9133
73923118,TX2779,Dog,Dog,Dachshund,,True,,,,Baby,Male,Small,Short,Bennett and Birdie!!!,adoptable,False,False,,False,True,,,,adopt@adogswayhomear.org,(940) 302-0122,Sanger,TX,76266,48121,US,2024-11-11T16:51:31+0000,194.0894
73923112,TX2269,Dog,Dog,Papillon,Chihuahua,True,White / Cream,,,Adult,Female,Small,Long,Beverly Green Pasadena,adoptable,True,True,,False,True,,,True,marie@threelittlepittiesrescue.org,,Austin,TX,78705,48453,US,2024-11-11T16:51:03+0000,111.3549
73923086,TX2269,Dog,Dog,Papillon,Chihuahua,True,White / Cream,,,Adult,Female,Small,Long,Beverly Green Pasadena,adoptable,True,True,,False,True,,,True,marie@threelittlepittiesrescue.org,,Friendswood,TX,77546,48167,US,2024-11-11T16:49:42+0000,269.093
73923085,TX480,Dog,Dog,Great Pyrenees,,True,,,,Young,Female,Medium,,Dalia,adoptable,False,False,,False,False,,,,aco@cityofsherman.com,(903) 892-7255,Sherman,TX,75090,48181,US,2024-11-11T16:49:41+0000,225.9133
73923065,TX480,Dog,Dog,Hound,,True,,,,Young,Female,Large,,Sunstone,adoptable,False,False,,False,False,,,,aco@cityofsherman.com,(903) 892-7255,Sherman,TX,75090,48181,US,2024-11-11T16:46:54+0000,225.9133
73923068,TX2621,Dog,Dog,Australian Kelpie,,True,Black,Brown / Chocolate,"Tricolor (Brown, Black, & White)",Young,Female,Medium,Short,Zila,adoptable,True,True,,False,True,True,False,,friendsofdogsatgcac@gmail.com,,San Antonio ,TX,78229,48029,US,2024-11-11T16:45:44+0000,127.185
73923054,TX480,Dog,Dog,German Shepherd Dog,,False,,,,Adult,Female,Large,,Berry,adoptable,False,False,,False,False,,,,aco@cityofsherman.com,(903) 892-7255,Sherman,TX,75090,48181,US,2024-11-11T16:44:28+0000,225.9133
73923052,NY1298,Dog,Dog,Wheaten Terrier,,True,,,,Baby,Male,Medium,,Luke (Park Litter),adoptable,False,True,,False,True,True,True,,info@snarrnortheast.org,,conroe,TX,77304,48339,US,2024-11-11T16:44:25+0000,230.9485
73923043,TX480,Dog,Dog,Labrador Retriever,,True,,,,Adult,Male,Large,,Sir,adoptable,False,False,,False,False,,,,aco@cityofsherman.com,(903) 892-7255,Sherman,TX,75090,48181,US,2024-11-11T16:42:58+0000,225.9133
73923033,TX1486,Dog,Dog,American Bulldog,American Staffordshire Terrier,True,"Tricolor (Brown, Black, & White)",,,Young,Male,Large,Short,Ben,adoptable,True,True,,False,True,True,True,True,critrkpr@aol.com,281-608-2368,Houston,TX,77019,48201,US,2024-11-11T16:41:18+0000,250.8764
73922977,NY1298,Dog,Dog,Wheaten Terrier,,True,,,,Baby,Female,Medium,,Padmae (Park Litter),adoptable,False,True,,False,True,True,True,,info@snarrnortheast.org,,conroe,TX,77304,48339,US,2024-11-11T16:36:30+0000,230.9485
73922973,TX2438,Dog,Dog,Cairn Terrier,,True,Yellow / Tan / Blond / Fawn,,,Young,Male,Small,Wire,Rascal,adoptable,False,False,,False,True,True,True,,adoptions@finalfrontierrescueproject.org,,Wimberley,TX,78676,48209,US,2024-11-11T16:32:45+0000,110.3906
73803589,TX1847,Cat,Cat,Domestic Short Hair,,False,Tabby (Brown / Chocolate),,,Young,Female,Medium,Short,FRANKIE - SWEET & PLAYFUL CHARACTER,adoptable,True,True,False,False,True,,,True,betsyanderson@myyahoo.com,,Plano,TX,75025,48085,US,2024-11-11T16:32:40+0000,194.913
73922994,TX2621,Dog,Dog,Black Mouth Cur,,False,Yellow / Tan / Blond / Fawn,,,Adult,Male,Large,Short,Beasley,adoptable,True,False,,False,True,True,True,,friendsofdogsatgcac@gmail.com,,San Marcos ,TX,78666,48209,US,2024-11-11T16:31:32+0000,120.3453
73922989,TX2621,Dog,Dog,Black Mouth Cur,,False,Yellow / Tan / Blond / Fawn,,,Adult,Male,Large,Short,Beasley,adoptable,True,False,,False,True,True,True,,friendsofdogsatgcac@gmail.com,,Seguin,TX,78155,48187,US,2024-11-11T16:30:56+0000,139.1751
73922932,TX2621,Dog,Dog,Black Mouth Cur,,False,Yellow / Tan / Blond / Fawn,,,Adult,Male,Large,Short,Beasley,adoptable,True,False,,False,True,True,True,,friendsofdogsatgcac@gmail.com,,New Braunfels,TX,78130,48187,US,2024-11-11T16:30:15+0000,126.129
73922984,OK207,Dog,Dog,Great Pyrenees,,False,,,,Adult,Male,Large,,Oso,adoptable,False,False,,False,False,,,,MAWC@cityofmustang.org,(405) 256-6207,Mustang,OK,73064,40017,US,2024-11-11T16:30:02+0000,300.3351
73922985,OK207,Dog,Dog,Mixed Breed,,False,,,,Young,Female,Medium,,Betty Boop,adoptable,False,False,,False,False,,,,MAWC@cityofmustang.org,(405) 256-6207,Mustang,OK,73064,40017,US,2024-11-11T16:30:02+0000,300.3351
73922843,TX2438,Dog,Dog,Labrador Retriever,Chesapeake Bay Retriever,True,Brown / Chocolate,,,Young,Male,Large,Medium,Theo,adoptable,True,True,,False,True,,,,adoptions@finalfrontierrescueproject.org,,Georgetown,TX,78633,,US,2024-11-11T16:28:00+0000,95.9617
73922962,TX1475,Dog,Dog,Rottweiler,,False,Black,Brown / Chocolate,,Adult,Male,Large,,Bruno,adoptable,True,False,,False,True,,,False,info@allkindabilene.org,(325) 698-0085,Abilene,TX,79602,48441,US,2024-11-11T16:27:30+0000,85.5836
73922963,TX1475,Dog,Dog,Pit Bull Terrier,,False,White / Cream,Yellow / Tan / Blond / Fawn,,Adult,Female,Small,,Lil girl,adoptable,True,False,,False,True,,True,False,info@allkindabilene.org,(325) 698-0085,Abilene,TX,79602,48441,US,2024-11-11T16:27:30+0000,85.5836
73921145,TX1224,Dog,Dog,Goldendoodle,,False,White / Cream,,,Young,Female,Large,Curly,SAMMIE-TEXAS,adoptable,True,True,,False,True,True,True,,rescue@idogdoodlerescue.org,,Sachse,TX,75048,48113,US,2024-11-11T16:24:35+0000,196.5894
73922922,TX2621,Dog,Dog,Black Mouth Cur,,False,Yellow / Tan / Blond / Fawn,,,Adult,Male,Large,Short,Beasley,adoptable,True,False,,False,True,True,True,,friendsofdogsatgcac@gmail.com,,San Antonio ,TX,78229,48029,US,2024-11-11T16:23:57+0000,127.185
73922923,TX219,Dog,Dog,Mixed Breed,,False,,,,Adult,Male,Medium,,Eddie,adoptable,False,False,,False,False,,,,adoptions@houstonhumane.org,713-433-6421,Houston,TX,77053,48201,US,2024-11-11T16:23:35+0000,254.9173
73922884,TX2269,Dog,Dog,Chihuahua,Shiba Inu,True,Yellow / Tan / Blond / Fawn,White / Cream,,Adult,Female,Small,Short,Sugar Bear Casas,adoptable,True,True,,False,True,True,True,True,stephanie@threelittlepittiesrescue.org,,Austin,TX,78705,48453,US,2024-11-11T16:22:29+0000,111.3549
73922902,KS64,Dog,Dog,Mixed Breed,,True,Brown / Chocolate,Black,,Adult,Female,Medium,,Suzie,adoptable,True,False,,False,True,,,,info@kshumane.org,(316) 524-9196,Wichita,KS,67219,20173,US,2024-11-11T16:22:28+0000,462.0034
73922885,TX26,Dog,Dog,Terrier,Mixed Breed,True,,,,Adult,Female,Small,,57251351,adoptable,False,False,,False,False,,,,fwaccadopt@fortworthtexas.gov,(817) 392-1234,Fort Worth,TX,76119,48439,US,2024-11-11T16:21:54+0000,153.6664
73922883,TX26,Dog,Dog,Pit Bull Terrier,Mixed Breed,True,,,,Young,Female,Medium,,57251237,adoptable,False,False,,False,False,,,,fwaccadopt@fortworthtexas.gov,(817) 392-1234,Fort Worth,TX,76119,48439,US,2024-11-11T16:21:52+0000,153.6664
73922879,TX115,Dog,Dog,Mixed Breed,,False,,,,Baby,Female,Small,,Latte,adoptable,True,False,,False,False,,,,foster@specialpals.org,(281) 579-7387,Houston,TX,77084,48201,US,2024-11-11T16:21:46+0000,232.9099
73922880,TX115,Dog,Dog,Mixed Breed,,False,,,,Baby,Female,Medium,,Pumpkin,adoptable,True,False,,False,False,,,,foster@specialpals.org,(281) 579-7387,Houston,TX,77084,48201,US,2024-11-11T16:21:46+0000,232.9099
73922881,TX115,Dog,Dog,Chihuahua,Mixed Breed,True,,,,Adult,Male,Small,,Banana,adoptable,True,False,,False,False,,,,foster@specialpals.org,(281) 579-7387,Houston,TX,77084,48201,US,2024-11-11T16:21:46+0000,232.9099
73922871,TX1297,Dog,Dog,Pit Bull Terrier,,False,,,,Senior,Male,Medium,,Rhino,adoptable,True,True,,False,True,True,,,info@savinggracelbk.org,(806) 790-5640,Lubbock,TX,79424,48303,US,2024-11-11T16:21:38+0000,219.0011
73922876,TX1297,Dog,Dog,Pit Bull Terrier,,True,,,,Adult,Female,Medium,,Jolie,adoptable,True,True,,False,True,,,,info@savinggracelbk.org,(806) 790-5640,Lubbock,TX,79424,48303,US,2024-11-11T16:21:38+0000,219.0011
73922870,TX1297,Dog,Dog,Pit Bull Terrier,,False,,,,Adult,Male,Large,,Perry,adoptable,True,True,,False,True,True,True,,info@savinggracelbk.org,(806) 790-5640,Lubbock,TX,79424,48303,US,2024-11-11T16:21:38+0000,219.0011
73922874,TX1297,Dog,Dog,Pit Bull Terrier,,False,"Tricolor (Brown, Black, & White)",,,Adult,Female,Medium,,Brees,adoptable,False,False,,False,False,,,,info@savinggracelbk.org,(806) 790-5640,Lubbock,TX,79424,48303,US,2024-11-11T16:21:38+0000,219.0011
